frc987 ,  86.88286023093673
frc4201 ,  90.86036026359604
frc6000 ,  11.145851674630633
frc5124 ,  59.554408570455735
frc1197 ,  58.93563268323073
frc2576 ,  34.21079161794774
frc2637 ,  32.8463180290585
frc207 ,  22.177910775423683
frc687 ,  44.62966848582287
frc2710 ,  54.86605997296419
frc3512 ,  36.09194360245766
frc4501 ,  16.00533509601155
frc1515 ,  37.38828472199203
frc5553 ,  47.49771968237227
frc6904 ,  8.161668511065741
frc7051 ,  10.356456362161246
frc4400 ,  24.97677312076354
frc4123 ,  27.75462511957929
frc597 ,  36.35105431618641
frc5802 ,  68.3934571511705
frc3408 ,  41.658117762496694
frc4019 ,  11.241005603655932
frc1836 ,  31.084880801320526
frc5089 ,  33.81357092293321
frc1452 ,  34.834623908298745
frc5510 ,  9.561558833762751
frc6938 ,  19.61728453181463
frc606 ,  7.233906520325908
frc4964 ,  2.309082584543981
frc5669 ,  2.7327878721146392
frc841 ,  29.892760309586464
frc7455 ,  -5.245705281349085
frc1759 ,  3.5347168527978963
frc3952 ,  14.407654656254145
frc6658 ,  34.23015755028593
frc7447 ,  6.494816168632742
frc5512 ,  17.451024529509336
frc4578 ,  11.253184561217209
frc8159 ,  21.987309602460954
frc7185 ,  14.22056913891845
frc4999 ,  24.59928137040063
frc5634 ,  12.398003917291883
frc980 ,  14.292995867188994
frc7033 ,  1.693886681413575
