frc987 ,  20.421130843898027
frc4201 ,  17.335351387985853
frc6000 ,  -0.014347926762591869
frc5124 ,  12.802536312609504
frc1197 ,  8.11433186507366
frc2576 ,  1.5575192059619325
frc2637 ,  4.772124979983154
frc207 ,  5.887996349250894
frc687 ,  7.367885037259176
frc2710 ,  11.43239928451172
frc3512 ,  1.4715361387763832
frc4501 ,  3.76079252125202
frc1515 ,  8.994512465933742
frc5553 ,  6.9965481602371025
frc6904 ,  -0.4668463488448371
frc7051 ,  0.597692990687001
frc4400 ,  3.1282867919602726
frc4123 ,  3.379605643950007
frc597 ,  7.142696025732716
frc5802 ,  10.970291494843908
frc3408 ,  1.8176377438188087
frc4019 ,  2.8395296776270045
frc1836 ,  5.935241756995706
frc5089 ,  5.569984417699355
frc1452 ,  5.062032870344886
frc5510 ,  1.0692628679611196
frc6938 ,  1.7384923574990456
frc606 ,  -1.310892148144078
frc4964 ,  -1.109186856013647
frc5669 ,  3.045295869795148
frc841 ,  5.425313094191209
frc7455 ,  0.04104179374925086
frc1759 ,  0.9401536607742014
frc3952 ,  0.5584670570737125
frc6658 ,  -0.5601783229204362
frc7447 ,  -1.5200458049104493
frc5512 ,  -0.12007805528202911
frc4578 ,  3.245923971400966
frc8159 ,  -0.4201096037745486
frc7185 ,  2.8526837817193065
frc4999 ,  5.6281397737294725
frc5634 ,  0.018758337010153708
frc980 ,  1.9787361365880258
frc7033 ,  -2.2034427407965724
