frc7455 ,  frc1759 ,  frc841 ,  0 ,  frc5802 ,  frc1836 ,  frc5089 ,  5
frc3408 ,  frc980 ,  frc4123 ,  0 ,  frc5124 ,  frc1452 ,  frc3952 ,  2
frc597 ,  frc4201 ,  frc4578 ,  5 ,  frc6658 ,  frc606 ,  frc4400 ,  0
frc2710 ,  frc687 ,  frc7033 ,  2 ,  frc7447 ,  frc4019 ,  frc207 ,  0
frc5512 ,  frc5634 ,  frc1197 ,  0 ,  frc4999 ,  frc1515 ,  frc5669 ,  0
frc6000 ,  frc7051 ,  frc7185 ,  0 ,  frc4964 ,  frc5510 ,  frc3512 ,  0
frc5553 ,  frc8159 ,  frc6904 ,  0 ,  frc6938 ,  frc5802 ,  frc2637 ,  7
frc987 ,  frc2576 ,  frc6658 ,  6 ,  frc4501 ,  frc7455 ,  frc1452 ,  0
frc7033 ,  frc5124 ,  frc6000 ,  0 ,  frc4400 ,  frc4999 ,  frc987 ,  2
frc3408 ,  frc4964 ,  frc1515 ,  0 ,  frc5089 ,  frc4400 ,  frc2710 ,  0
frc7447 ,  frc3952 ,  frc6938 ,  0 ,  frc597 ,  frc5802 ,  frc4019 ,  4
frc1836 ,  frc5553 ,  frc980 ,  1 ,  frc1197 ,  frc987 ,  frc606 ,  5
frc7033 ,  frc1759 ,  frc5512 ,  0 ,  frc7051 ,  frc5124 ,  frc841 ,  4
frc6000 ,  frc4501 ,  frc687 ,  5 ,  frc4201 ,  frc5669 ,  frc4123 ,  3
frc4578 ,  frc3512 ,  frc4999 ,  2 ,  frc6904 ,  frc5510 ,  frc7455 ,  0
frc2637 ,  frc5634 ,  frc8159 ,  1 ,  frc207 ,  frc7185 ,  frc2576 ,  0
frc606 ,  frc4019 ,  frc1452 ,  1 ,  frc1759 ,  frc1197 ,  frc4400 ,  1
frc5510 ,  frc7447 ,  frc1515 ,  1 ,  frc4501 ,  frc987 ,  frc5124 ,  3
frc4201 ,  frc3408 ,  frc207 ,  1 ,  frc5512 ,  frc6000 ,  frc7455 ,  0
frc5802 ,  frc1197 ,  frc7051 ,  4 ,  frc5089 ,  frc4578 ,  frc207 ,  0
frc4123 ,  frc7051 ,  frc6938 ,  1 ,  frc2637 ,  frc6658 ,  frc1836 ,  1
frc5669 ,  frc5802 ,  frc8159 ,  3 ,  frc2576 ,  frc4999 ,  frc4964 ,  1
frc6904 ,  frc841 ,  frc5634 ,  0 ,  frc980 ,  frc597 ,  frc2710 ,  5
frc4578 ,  frc3952 ,  frc5553 ,  1 ,  frc7033 ,  frc3512 ,  frc5089 ,  0
frc687 ,  frc6658 ,  frc4201 ,  6 ,  frc7185 ,  frc1515 ,  frc8159 ,  3
frc1836 ,  frc606 ,  frc597 ,  2 ,  frc7185 ,  frc4501 ,  frc3408 ,  5
frc5634 ,  frc2576 ,  frc980 ,  0 ,  frc4400 ,  frc7033 ,  frc6938 ,  0
frc987 ,  frc4201 ,  frc6000 ,  3 ,  frc2710 ,  frc3512 ,  frc7051 ,  0
frc987 ,  frc4201 ,  frc6000 ,  1 ,  frc2710 ,  frc3512 ,  frc7051 ,  1
frc5124 ,  frc1197 ,  frc2576 ,  8 ,  frc5802 ,  frc3408 ,  frc4019 ,  2
frc5124 ,  frc1197 ,  frc2576 ,  13 ,  frc5802 ,  frc3408 ,  frc4019 ,  3
