frc987 ,  2.240420114324342
frc4201 ,  2.510482619461599
frc6000 ,  -0.5864674387034252
frc5124 ,  2.11307232243701
frc1197 ,  0.941654070982663
frc2576 ,  1.1810532943472487
frc2637 ,  1.0107173162233756
frc207 ,  -0.4449797635530547
frc687 ,  2.5491725234769578
frc2710 ,  0.9826616862176882
frc3512 ,  0.37614290871942124
frc4501 ,  0.609745538331364
frc1515 ,  0.7534810950955232
frc5553 ,  0.9759805733947011
frc6904 ,  -0.8342805894260658
frc7051 ,  0.09421795104478624
frc4400 ,  -0.36790395746262017
frc4123 ,  0.1826763771685178
frc597 ,  1.187539355364425
frc5802 ,  2.3891792322504233
frc3408 ,  0.9726709314522489
frc4019 ,  0.10730316342597486
frc1836 ,  0.8788883711729565
frc5089 ,  -0.4114222891842321
frc1452 ,  0.4280748670578663
frc5510 ,  0.10588622517419786
frc6938 ,  0.55507212765238
frc606 ,  0.21337296377259904
frc4964 ,  -0.17642486528219392
frc5669 ,  -0.30902528542398205
frc841 ,  0.8915451449134527
frc7455 ,  -0.008107672186798944
frc1759 ,  -0.32218257528224786
frc3952 ,  0.05922718241130718
frc6658 ,  0.2835751758344025
frc7447 ,  -0.00917631853802825
frc5512 ,  -0.2591410510067059
frc4578 ,  0.20826865563130062
frc8159 ,  0.05812778576749207
frc7185 ,  1.1129354862357659
frc4999 ,  0.5319579030506305
frc5634 ,  -0.3313143057934548
frc980 ,  0.21625029506110463
frc7033 ,  0.11352276437418923
